Title,Author,Genres,Avg_Rating,Num_Ratings,Num_Reviews,Description,Book_URL
The Borrowers,"Mary Norton, Diana Stanley, Beth Krush, Mary Norton","Fantasy, Childrens, Classics, Fiction, Middle Grade, Young Adult, Adventure",4.03,"100,720 ratings","2,739 reviews","Beneath the kitchen floor is the world of the Borrowers -- Pod and Homily Clock and their daughter, Arrietty. In their tiny home, matchboxes double as roomy dressers and postage stamps hang on the walls like paintings. Whatever the Clocks need they simply ""borrow"" from the ""human beans"" who live above them. It's a comfortable life, but boring if you're a kid. Only Pod is allowed to venture into the house above, because the danger of being seen by a human is too great. Borrowers who are seen by humans are never seen again. Yet Arrietty won't listen. There is a human boy up there, and Arrietty is desperate for a friend.",https://www.goodreads.com/book/show/348573.The_Borrowers
The Black Stallion,"Walter Farley, Keith Ward, Walter Farley","Classics, Fiction, Childrens, Horses, Young Adult, Animals, Middle Grade, Adventure, Historical Fiction, Juvenile",4.20,"75,355 ratings","1,590 reviews","First published in 1941, Walter Farley's best-selling novel for young readers is the triumphant tale of a boy and a wild horse. From Alec Ramsay and the Black's first meeting on an ill-fated ship to their adventures on a desert island and their eventual rescue, this beloved story will hold the rapt attention of readers new and old.",https://www.goodreads.com/book/show/272895.The_Black_Stallion
The Mouse and the Motorcycle,"Beverly Cleary, Louis Darling, Tracy Dockray, Beverly Cleary","Childrens, Fiction, Fantasy, Middle Grade, Classics, Animals, Young Adult, Chapter Books, Juvenile, Adventure",3.97,"89,182 ratings","2,900 reviews","""Pb-pb-b-b-b. Pb-pb-b-b-b."" With these magic vocables, Ralph the mouse revs up a dream come true--his very own motorcycle. Living in a knothole in a hotel room, young Ralph has seen plenty of families come and go, some more generous with their crumbs than others. But when young Keith and his parents check in to the hotel, Ralph gets his first chance to check out. He has always fantasized about venturing beyond the second floor, maybe even outside. Curiosity overcomes caution, and Ralph must have a go at Keith's toy motorcycle. Soon, the headstrong mouse finds himself in a pickle, when all he wanted was to ride a motorcycle. Lucky for him, the boy understands how it is. When he discovers Ralph in his thwarted attempt to abscond with the toy bike, Keith generously encourages the rodent to ride. He even teaches him the simple trick of starting the motorcycle: ""You have to make a noise... pb-pb-b-b-b."" The subsequent situations Ralph motors into require quick thinking and grownup-sized courage.",https://www.goodreads.com/book/show/232109.The_Mouse_and_the_Motorcycle
Mrs. Piggle-Wiggle,"Betty MacDonald, Alexandra Boiger, Betty MacDonald","Childrens, Fiction, Fantasy, Middle Grade, Classics, Humor, Chapter Books, Juvenile, Audiobook, Young Adult",4.16,"55,092 ratings","1,741 reviews","Everyone loves Mrs. Piggle-Wiggle

Mrs. Piggle-Wiggle lives in an upside-down house and smells like cookies. She was even married to a pirate once. Most of all, she knows everything about children. She can cure them of any ailment. Patsy hates baths. Hubert never puts anything away. Allen eats v-e-r-y slowly. Mrs Piggle-Wiggle has a treatment for all of them.

The incomparable Mrs. Piggle-Wiggle loves children good or bad and never scolds but has positive cures for Answer-Backers, Never-Want-to-Go-to-Bedders, and other boys and girls with strange habits. '[Now] in paperback . . . for a new generation of children to enjoy.' -- San Francisco Examiner Chronicle.",https://www.goodreads.com/book/show/25051.Mrs_Piggle_Wiggle
The Witch of Blackbird Pond,"Elizabeth George Speare, Elizabeth George Speare","Historical Fiction, Young Adult, Fiction, Classics, Historical, Childrens, Middle Grade, Witches, Romance, School",4.03,"159,382 ratings","8,080 reviews","Newbery Medal Winner (1959)

Orphaned Kit Tyler knows, as she gazes for the first time at the cold, bleak shores of Connecticut Colony, that her new home will never be like the shimmering Caribbean island she left behind. In her relatives' stern Puritan community, she feels like a tropical bird that has flown to the wrong part of the world, a bird that is now caged and lonely. The only place where Kit feels completely free is in the meadows, where she enjoys the company of the old Quaker woman known as the Witch of Blackbird Pond, and on occasion, her young sailor friend Nat. But when Kit's friendship with the ""witch"" is discovered, Kit is faced with suspicion, fear, and anger. She herself is accused of witchcraft!",https://www.goodreads.com/book/show/703292.The_Witch_of_Blackbird_Pond
Misty of Chincoteague,"Marguerite Henry, Wesley Dennis, Marguerite Henry","Childrens, Fiction, Classics, Horses, Animals, Young Adult, Historical Fiction, Middle Grade, Juvenile, Chapter Books",4.07,"47,403 ratings","1,630 reviews","""You'll never catch the Phantom,"" says Grandpa. ""That horse is fast as the wind. She's escaped from every roundup on the island!""
But Paul and Maureen want the beautiful wild mare for their very own.
""I'm going to capture her myself,"" says Paul.

When Paul finally overtakes the Phantom, he makes a surprising discovery. Running at her side is a brand-new, silvery-gray colt - Misty!",https://www.goodreads.com/book/show/17461.Misty_of_Chincoteague
Tuck Everlasting,"Natalie Babbitt, Natalie Babbitt","Fantasy, Classics, Young Adult, Fiction, Childrens, Middle Grade, School, Historical Fiction, Romance, Read For School",3.91,"292,883 ratings","13,350 reviews","Introduced by New York Times–bestselling author Gabrielle Zevin, a special 50th Anniversary Edition of the beloved children’s classic with more than more than 10 million copies sold.

From Newbery Honoree and E. B. White Award–winning author Natalie Babbitt, Tuck Everlasting is a spellbinding modern-day masterpiece about immortality, friendship, and growing up that’s sure to be an all-time favorite for every generation.

In this timeless story young Winnie Foster learns of a hidden spring in a nearby wood and meets the Tuck family, whose members reveal their astonishing discovery of the spring’s life-changing power. Now Winnie must decide what to do with her newfound knowledge—and the Tucks must decide what to do with her. But it’s not just the curious girl who is interested in their remarkable tale. A suspicious stranger is also searching for the Tucks, and he will stop at nothing until he finds them and uncovers their secret.

A staple on home bookshelves and in classrooms and libraries for half a century, is brought to life for new readers and long-time fans in this dazzling deluxe edition, which includes a foreword from the –bestselling author of , Gabrielle Zevin; new breathtaking black-and-white illustrations from award-winning artist Bagram Ibatoulline; an afterword from Natalie Babbitt’s daughter; and more never-before-seen bonus material.

:

―

―

―",https://www.goodreads.com/book/show/84981.Tuck_Everlasting
Mary Poppins,"P.L. Travers, Mary Shepard, P.L. Travers","Classics, Fantasy, Childrens, Fiction, Audiobook, Middle Grade, Young Adult, Magic, Juvenile, Adventure",4.01,"140,019 ratings","7,477 reviews","By P.L. Travers, the author featured in the major motion picture, Saving Mr. Banks. From the moment Mary Poppins arrives at Number Seventeen Cherry-Tree Lane, everyday life at the Banks house is forever changed.

It all starts when Mary Poppins is blown by the east wind onto the doorstep of the Banks house. She becomes a most unusual nanny to Jane, Michael, and the twins. Who else but Mary Poppins can slide up banisters, pull an entire armchair out of an empty carpetbag, and make a dose of medicine taste like delicious lime-juice cordial? A day with Mary Poppins is a day of magic and make-believe come to life!",https://www.goodreads.com/book/show/152380.Mary_Poppins
Goodnight Moon,"Margaret Wise Brown, Clement Hurd, Margaret Wise Brown","Childrens, Picture Books, Classics, Fiction, Poetry, Kids, Animals, Juvenile, Young Adult, Storytime",4.32,"392,536 ratings","7,673 reviews","In a great green room, tucked away in bed, is a little bunny. ""Goodnight room, goodnight moon."" And to all the familiar things in the softly lit room -- to the picture of the three little bears sitting on chairs, to the clocks and his socks, to the mittens and the kittens, to everything one by one -- the little bunny says goodnight.

In this classic of children's literature, beloved by generations of readers and listeners, the quiet poetry of the words and the gentle, lulling illustrations combine to make a perfect book for the end of the day.",https://www.goodreads.com/book/show/32929.Goodnight_Moon
Stuart Little,"E.B. White, E.B. White","Classics, Childrens, Fiction, Fantasy, Animals, Middle Grade, Young Adult, Chapter Books, Adventure, Juvenile",3.89,"131,708 ratings","4,295 reviews","E.B. White's classic novel tells the story of one small mouse on a very big adventure!

Stuart Little is no ordinary mouse. Born into a family of humans, he lives in New York City with his parents, his older brother George, and Snowbell the cat. Though Stuart is shy and thoughtful, he's also a true lover of adventure.

Stuart's greatest journey begins when his best friend, a beautiful little bird named Margalo, suddenly disappears from her nest. Determined to find her, Stuart sets off on an adventure away from home for the very first time in his life. Along the way, he encounters plenty of excitement—but will he be able to find his friend?",https://www.goodreads.com/book/show/138959.Stuart_Little
Make Way for Ducklings,"Robert McCloskey, Robert McCloskey","Picture Books, Childrens, Classics, Fiction, Animals, Family, Kids, Juvenile, Birds, Adventure",4.25,"90,692 ratings","2,004 reviews","This classic tale of the famous Mallard ducks of Boston is available for the first time in a full-sized paperback edition. Awarded the Caldecott Medal in 1942, Make Way for Ducklings has been described as ""one of the merriest picture books ever"" (The New York Times). Ideal for reading aloud, this book deserves a place of honor on every child's bookshelf.",https://www.goodreads.com/book/show/29291.Make_Way_for_Ducklings
Prince Caspian,"C.S. Lewis, C.S. Lewis","Fantasy, Classics, Fiction, Young Adult, Childrens, Middle Grade, Christian, Adventure, Audiobook, Christian Fiction",3.98,"478,639 ratings","14,590 reviews","Illustrations in this ebook appear in vibrant full color on a full color ebook device, and in rich black and white on all other devices.

Narnia . . . where animals talk . . . where trees walk . . . where a battle is about to begin.

A prince denied his rightful throne gathers an army in a desperate attempt to rid his land of a false king. But in the end, it is a battle of honor between two men alone that will decide the fate of an entire world.

Prince Caspian is the fourth book in C.S. Lewis’s The Chronicles of Narnia, a series that has become part of the canon of classic literature, drawing readers of all ages into a magical land with unforgettable characters for over fifty years. This is a stand-alone novel, but if you would like to see more of Lucy and Edmund’s adventures, read The Voyage of the Dawn Treader, the fifth book in The Chronicles of Narnia.",https://www.goodreads.com/book/show/121749.Prince_Caspian
Rikki-Tikki-Tavi,"Rudyard Kipling, Jerry Pinkney, Rudyard Kipling","Classics, Childrens, Fiction, Picture Books, Short Stories, Animals, Young Adult, Adventure, School, India",3.91,"17,871 ratings",669 reviews,"Here is the thrilling story of Rikki, a fearless young mongoose who finds himself locked in a life-and-death struggle to protect a boy and his parents from Nag and Nagaina, the two enormous cobras who stalk the gardens outside the family's home in India. Nobel Prize winner Rudyard Kipling's timeless masterpiece has been lovingly passed from one generation of readers to the next. Triumphantly brought to life in stunning watercolors from Caldecott Honor artist Jerry Pinkney, this is a tale that will win the hearts of young and old alike.",https://www.goodreads.com/book/show/577542.Rikki_Tikki_Tavi
Aesop’s Fables,"Aesop, Laura Harris, V.S. Vernon Jones, Aesop","Classics, Fiction, Short Stories, Childrens, Fantasy, Mythology, Literature",4.05,"129,153 ratings","2,956 reviews","The fables of Aesop have become one of the most enduring traditions of European culture, ever since they were first written down nearly two millennia ago. Aesop was reputedly a tongue-tied slave who miraculously received the power of speech; from his legendary storytelling came the collections of prose and verse fables scattered throughout Greek and Roman literature. First published in English by Caxton in 1484, the fables and their morals continue to charm modern readers: who does not know the story of the tortoise and the hare, or the boy who cried wolf?",https://www.goodreads.com/book/show/21348.Aesop_s_Fables
The Little Engine That Could,"Watty Piper, George Hauman, Doris Hauman, Watty Piper","Picture Books, Childrens, Classics, Fiction, Trains, Kids, Fantasy, Transport, Juvenile, Inspirational",4.20,"116,221 ratings","1,861 reviews","The story of a train filled with toys and gifts for little boys and girls that breaks down before reaching the children. After asking several passing trains for help over the hill, a little blue train agrees to help the stranded toys. Even though she is small, the blue train tries her best to bring the toys to the children on the other side of the hill.",https://www.goodreads.com/book/show/824204.The_Little_Engine_That_Could
The Adventures of Huckleberry Finn,"Mark Twain, Guy Cardwell, E.W. Kemble, Mark Twain","Classics, Fiction, Historical Fiction, Literature, Adventure, Young Adult, School",3.83,"1,330,020 ratings","25,054 reviews","A nineteenth-century boy from a Mississippi River town recounts his adventures as he travels down the river with a runaway slave, encountering a family involved in a feud, two scoundrels pretending to be royalty, and Tom Sawyer's aunt who mistakes him for Tom.",https://www.goodreads.com/book/show/2956.The_Adventures_of_Huckleberry_Finn
The Trumpet of the Swan,"E.B. White, Fred Marcellino, E.B. White","Classics, Fiction, Childrens, Animals, Middle Grade, Fantasy, Young Adult, Chapter Books, Juvenile, Audiobook",4.11,"81,743 ratings","3,453 reviews","Generations have grown up with E. B. White's classic novels. One of his best-loved books, The Trumpet of the Swan, about a cygnet who finds his voice, is now a full-length animated film from Sony. Now younger readers can experience the joy of reading about Louie the trumpeter swan and his friends in these adorable readers with original full-color illustrations.

Louie is very popular. Who wouldn't love a swan who can read, write, and play the trumpet? When Louie goes to camp, he meets a boy named A.G. who doesn't like birds, and since Louie is a bird, that means he doesn't like Louie. When A.G. pulls a dangerous stunt out on the lake, he realizes that Louie is a hero, after all.",https://www.goodreads.com/book/show/24335.The_Trumpet_of_the_Swan
The Westing Game,"Ellen Raskin, Ellen Raskin","Mystery, Fiction, Young Adult, Middle Grade, Classics, Childrens, Mystery Thriller, School, Audiobook, Book Club",3.99,"232,834 ratings","16,232 reviews","A bizarre chain of events begins when sixteen unlikely people gather for the reading of Samuel W. Westing’s will. And though no one knows why the eccentric, game-loving millionaire has chosen a virtual stranger—and a possible murderer—to inherit his vast fortune, one things for sure: Sam Westing may be dead…but that won’t stop him from playing one last game!",https://www.goodreads.com/book/show/902.The_Westing_Game
How to Eat Fried Worms,"Thomas Rockwell, Thomas Rockwell","Childrens, Fiction, Middle Grade, Young Adult, Humor, Realistic Fiction, Classics, Juvenile, Chapter Books, School",3.75,"48,549 ratings","1,324 reviews","People are always daring Billy to do zany things. But Billy may have bitten off more than he can chew when he takes his friend Alan's bet that Billy can't eat fifteen worms in fifteen days. If Billy wins, Alan has to fork over fifty dollars. Billy wants the money to buy a used minibike, so he's ready to dig in. He sets up mustard and ketchup, salt and pepper, and sugar and lemon to disguise the disgusting taste.

Good news for Billy—once he gets going, he finds himself actually getting hooked on those juicy worms.

Bad news for Billy—Alan is busy cooking up schemes to make Billy worm out of the bet. Will Billy keep up his wormy work for fifteen days?

No cheating! Keep eating! Worm by worm by worm...
--back cover",https://www.goodreads.com/book/show/322351.How_to_Eat_Fried_Worms
Cloudy with a Chance of Meatballs,"Judi Barrett, Ron Barrett, Judi Barrett","Picture Books, Childrens, Fiction, Fantasy, Classics, Food, Humor, Kids, Juvenile, School",4.18,"141,809 ratings","2,515 reviews","An imaginative story of amazing food weather that inspired the hit movie, Cloudy with a Chance of Meatballs is a favorite of grown-ups and children everywhere.

The tiny town of Chewandswallow was very much like any other tiny town—except for its weather which came three times a day, at breakfast, lunch, and dinner.

But it never rained rain and it never snowed snow and it never blew just wind. It rained things like soup and juice. It snowed things like mashed potatoes. And sometimes the wind blew in storms of hamburgers.

Life for the townspeople was delicious until the weather took a turn for the worse. The food got larger and larger and so did the portions. Chewandswallow was plagued by damaging floods and storms of huge food. The town was a mess and the people feared for their lives.

Something had to be done, and in a hurry.",https://www.goodreads.com/book/show/8073.Cloudy_with_a_Chance_of_Meatballs
"Alexander and the Terrible, Horrible, No Good, Very Bad Day","Judith Viorst, Ray Cruz, Judith Viorst","Picture Books, Childrens, Fiction, Classics, Realistic Fiction, Humor, Kids, Family, Emotion, School",4.24,"187,466 ratings","3,222 reviews","Alexander knew it was going to be a terrible day when he woke up with gum in this hair.

And it got worse...

His best friend deserted him. There was no dessert in his lunch bag. And, on top of all that, there were lima beans for dinner and kissing on TV!",https://www.goodreads.com/book/show/46677.Alexander_and_the_Terrible_Horrible_No_Good_Very_Bad_Day
Mr. Popper's Penguins,"Richard Atwater, Florence Atwater, Robert Lawson, Richard Atwater","Childrens, Fiction, Classics, Middle Grade, Animals, Humor, Young Adult, Chapter Books, Juvenile, Audiobook",3.97,"76,552 ratings","3,924 reviews","The Poppers unexpectedly come into possession of a penguin, then get a penguin from the zoo who mates with the first penguin to have 10 baby penguins. Before long, something must be done before they eat the Poppers out of house and home!

A classic of American humor, this story of a gentle housepainter and his high stepping penguins has delighted children for generations.",https://www.goodreads.com/book/show/61549.Mr_Popper_s_Penguins
Blubber,"Judy Blume, Judy Blume","Fiction, Young Adult, Childrens, Middle Grade, Realistic Fiction, Banned Books, Classics, Contemporary, Coming Of Age, Juvenile",3.79,"37,307 ratings","1,780 reviews","Blubber is a good name for her, the note from Wendy says about Linda. Jill crumples it up and leaves it on the corner of her desk. She doesn't want to think about Linda or her dumb report on the whale just now. Jill wants to think about Halloween.

But Robby grabs the note, and before Linda stops talking it has gone halfway around the room.

That's where it all starts. There's something about Linda that makes a lot of kids in her fifth-grade class want to see how far they can go -- but nobody, least of all Jill, expects the fun to end where it does.

A Outstanding Book of the Year",https://www.goodreads.com/book/show/37739.Blubber
The Swiss Family Robinson,"Johann David Wyss, Scott McKowen, Arthur Pober, Johann David Wyss","Classics, Fiction, Adventure, Childrens, Young Adult, Historical Fiction, Literature, Survival, Audiobook, Historical",3.91,"109,512 ratings","3,295 reviews","The Swiss Family Robinson (German: Der Schweizerische Robinson) is a novel by Johann David Wyss, first published in 1812, about a Swiss family shipwrecked in the East Indies en route to Port Jackson, Australia... Johann David Wyss (March 4, 1743 - January 11, 1818) is best remembered for his book The Swiss Family Robinson. It is said that he was inspired by Defoe's Robinson Crusoe, but wanted to write a story from which his own children would learn, as the father in the story taught important lessons to his children. The Swiss Family Robinson was first published in 1812 and translated into English two years later. It has since become one of the most popular books of all time.",https://www.goodreads.com/book/show/62111.The_Swiss_Family_Robinson
A Bear Called Paddington,"Michael Bond, Peggy Fortnum, Michael Bond","Childrens, Classics, Fiction, Fantasy, Animals, Audiobook, Picture Books, Middle Grade, Chapter Books, British Literature",4.24,"86,225 ratings","2,534 reviews","An alternate cover edition of this ISBN can be found here.Mr. and Mrs. Brown first met Paddington, a most endearing bear from Darkest Peru on a railway platform in London. A sign hanging around his neck said, ""Please look after this bear. Thank you"" So that is just what they did.From the very first night when he attempted his first bath and ended up nearly flooding the house, Paddington was seldom far from imminent disaster. Jonathan and Judy were delighted with this havoc and even Mr. and Mrs. Brown had to admit that life seemed to be more filled with adventure when there was a bear in the house.",https://www.goodreads.com/book/show/160629.A_Bear_Called_Paddington
Are You My Mother?,"P.D. Eastman, P.D. Eastman","Childrens, Picture Books, Fiction, Animals, Classics, Family, Kids, Humor, Young Adult, Juvenile",4.22,"251,570 ratings","2,932 reviews","ARE YOU MY MOTHER? tells a very simple story for children who have just started to read. their younger brothers or sisters will also want to follow the baby bird's quest as he asks everyone and everything he meets, ""Are You My Mother?"".

Back in 1957, Theodor Geisel responded to an article in Life magazine that lamented the use of boring reading primers in schools. Using the pseudonym of ""Dr. Seuss"" (Seuss was Geisel's middle name) and only two hundred twenty-three words, Geisel created a replacement for those dull primers: ""The Cat in the Hat."" The instant success of the book prompted Geisel and his wife to found Beginner Books, and Geisel wrote many popular books in this series, including ""Hop on Pop,"" ""Fox in Socks,"" and ""Green Eggs and Ham.""

Other favorite titles in this series are ""Go, Dog, Go!"" and ""Are You My Mother?"" by P. D. Eastman, ""A Fly Went By,"" by Mike McClintock, and ""Put Me in the Zoo,"" by Robert Lopshire. These affordable hardcover books combine large print, easy vocabulary, and large, bright illustrations in stories kids will want to read again and again. Grades 1 - Grades 2.",https://www.goodreads.com/book/show/197084.Are_You_My_Mother_
Frog and Toad Are Friends,"Arnold Lobel, Arnold Lobel","Childrens, Picture Books, Fiction, Classics, Animals, Friendship, Fantasy, Chapter Books, Juvenile, Kids",4.25,"96,687 ratings","2,381 reviews","Celebrate the power of friendship in these five adventurous stories starring Frog and Toad—a Caldecott Honor Book!

From writing letters to going swimming, telling stories to finding lost buttons, Frog and Toad are always there for each other—just as best friends should be. Frog and Toad Are Friends is a Level Two I Can Read book, geared for kids who read on their own but still need a little help.

The classic Frog and Toad stories by Arnold Lobel have won numerous awards and honors, including a Newbery Honor (), a Caldecott Honor (), ALA Notable Children’s Book, Fanfare Honor List Best Children’s Book, and Library of Congress Children’s Book.",https://www.goodreads.com/book/show/537296.Frog_and_Toad_Are_Friends
Cheaper by the Dozen,"Frank B. Gilbreth Jr., Ernestine Gilbreth Carey, Frank B. Gilbreth Jr.","Nonfiction, Classics, Biography, Memoir, Humor, Childrens, Biography Memoir, Book Club, Family, Autobiography",4.00,"44,510 ratings","2,443 reviews","""Dad had enough gall to be divided into three parts."" Dad was Frank B. Gilbreth, to the world a distinguished innovator in scientific factory management, and to his family of six boys and six girls a lively, unpredictable and wholly beloved autocrat.

Their house in Montclair, New Jersey, was a sort of laboratory for the elimination of waste motions - ""motion study"" as the elder Gilbreth called it. The children made excellent, if occasionally unwilling, guinea pigs.

Only a motion-study expert could have coped with their temperamental Pierce Arrow (nicknamed ""Foolish Carriage""). But Dad found no difficulty in blowing all three horns (one electric, two of the bulb variety) as he stepped on the gas, steered madly through traffic, puffed on his cigar, cuffed a noisy youngster in the back seat, and bellowed, ""Road hog, road hog,"" at the unwary.

The annual trip to their summer home in Nantucket, Massachusetts, was always fraught with drama. They inevitably caused a sensation when they passed through a small town, and were once taken for an entire orphanage on an outing. Stops were, of course, frequent and once when one of the twelve got left behind, the loss was not discovered for several hours.

Democracy was religiously practiced in the Gilbreth family through the medium of the family council. There was the matter of the dog, for instance. Dad firmly believed that ""any pet which didn't lay eggs was an extravagance that a man with twelve children could ill afford."" But the vote was twelve to one, with Mother abstaining, and the dog was added to the general bedlam.

The Gilbreths astounded the Nantucket natives (who considered the Gilbreth homestead - a pair of lighthouses with a cottage squeezed between - a must stopping place for visiting tourists), paralyzed the Montclair schools, and routed the visiting psychiatrists. Their high jinks are faithfully reported by two of the famous dozen in this uproarious book.",https://www.goodreads.com/book/show/764903.Cheaper_by_the_Dozen
The Call of the Wild,"Jack London, Avi, Jack London","Classics, Fiction, Adventure, Young Adult, Animals, Historical Fiction, Literature, Audiobook, School, Childrens",3.91,"466,971 ratings","17,859 reviews","First published in 1903, The Call of the Wild is regarded as Jack London's masterpiece. Based on London's experiences as a gold prospector in the Canadian wilderness and his ideas about nature and the struggle for existence, The Call of the Wild is a tale about unbreakable spirit and the fight for survival in the frozen Alaskan Klondike.",https://www.goodreads.com/book/show/1852.The_Call_of_the_Wild
Scary Stories to Tell in the Dark,"Alvin Schwartz, Stephen Gammell, Alvin Schwartz","Horror, Short Stories, Fiction, Childrens, Young Adult, Middle Grade, Paranormal, Halloween, Fantasy, Classics",4.06,"72,404 ratings","4,153 reviews","This spooky addition to Alvin Schwartz's popular books on American folklore is filled with tales of eerie horror and dark revenge that will make you jump with fright.

There is a story here for everyone—skeletons with torn and tangled flesh who roam the earth; a ghost who takes revenge on her murderer; and a haunted house where every night a bloody head falls down the chimney.

Stephen Gammell's splendidly creepy drawings perfectly capture the mood of more than two dozen scary stories—and even scary songs—all just right for reading alone or for telling aloud in the dark.",https://www.goodreads.com/book/show/1325218.Scary_Stories_to_Tell_in_the_Dark
Ramona the Brave,"Beverly Cleary, Alan Tiegreen, Beverly Cleary","Childrens, Fiction, Middle Grade, Classics, Realistic Fiction, Young Adult, Chapter Books, Audiobook, Humor, Juvenile",4.12,"57,981 ratings","1,086 reviews","Ramona tries her hardest to be brave and fearless, but now she has her own bedroom it's sometimes a little difficult to be brave - you never know what could be lurking under the bed.",https://www.goodreads.com/book/show/91248.Ramona_the_Brave
The Secret of the Old Clock,"Carolyn Keene, Russell H. Tandy, Sara Paretsky, Carolyn Keene","Mystery, Classics, Young Adult, Fiction, Childrens, Middle Grade, Mystery Thriller, Adventure, Audiobook, Juvenile",3.98,"83,291 ratings","5,188 reviews","Welcome to the first Nancy Drew mystery story. She was introduced in 1930 and is still going strong almost 100 years later!

Nancy is in her late teens and often helps her father, attorney Carson Drew of River Heights, with his practice. She had been delivering legal papers for him when she almost hit a young girl who suddenly ran into the road. Inquisitive, she learns that Judy is an orphan and her aunts are not well off. That were hoping for a bequest from a recently deceased friend, Josiah Crowley. But his latest will is missing.

Nancy Drew's keen mind is tested when she searches for that will.

Librarian's note: this is a facsimile reprint of the first ever Nancy Drew book, published 1930.",https://www.goodreads.com/book/show/32979.The_Secret_of_the_Old_Clock
Love You Forever,"Robert Munsch, Sheila McGraw, Robert Munsch","Picture Books, Childrens, Fiction, Classics, Family, Love, Kids, Realistic Fiction, Canada, Juvenile",4.38,"246,431 ratings","6,453 reviews","An extraordinarily different story by Robert Munsch is a gentle affirmation of the love a parent feels for their child—forever.

""A young woman holds her newborn son and looks at him lovingly. Softly she sings to him: ""I'll love you forever. I'll like you for always. As long as I'm living, my baby you'll be.""

So begins the story that has touched the hearts of millions worldwide. Since publication in l986, ""Love You Forever"" has sold more than 15 million copies in paperback and the regular hardcover edition (as well as hundreds of thousands of translated copies around the world).

soft and colorful pastels perfectly complement the sentiment of the book—one that will be read repeatedly for years.",https://www.goodreads.com/book/show/310259.Love_You_Forever
Little Bear,"Else Holmelund Minarik, Maurice Sendak, Else Holmelund Minarik","Childrens, Picture Books, Fiction, Classics, Animals, Fantasy, Family, Chapter Books, Kids, Juvenile",4.25,"59,364 ratings",666 reviews,Book by Else Holmelund Minarik,https://www.goodreads.com/book/show/201146.Little_Bear
If You Give a Mouse a Cookie,"Laura Joffe Numeroff, Felicia Bond, Laura Joffe Numeroff","Picture Books, Childrens, Fiction, Animals, Classics, Humor, Fantasy, Kids, Food, Storytime",4.29,"312,222 ratings","5,231 reviews","""If you give a mouse a cookie, he's going to ask for a glass of milk...""

If a hungry little traveler shows up at your house, you might want to give him a cookie. If you give him a cookie, he's going to ask for a glass of milk. He'll want to look in a mirror to make sure he doesn't have a milk mustache, and then he'll ask for a pair of scissors to give himself a trim...

The consequences of giving a cookie to this energetic mouse run the young host ragged, but readers of all ages will come away smiling at the antics that tumble like dominoes through the pages of this delightful picture book.

This book is a great first introduction to Mouse, the star of the and a perennial favorite among children. With its spare, rhythmic text and circular tale,  is perfect for beginning readers and story time. Sure to inspire giggles and requests to

The award-winning , one of the most beloved children’s books of all time, is from the #1 Best-Selling team and",https://www.goodreads.com/book/show/767680.If_You_Give_a_Mouse_a_Cookie
The Lord of the Rings,"J.R.R. Tolkien, Alan Lee, J.R.R. Tolkien","Fantasy, Classics, Fiction, Adventure, Science Fiction Fantasy, High Fantasy, Epic Fantasy, Literature, Novels, Young Adult",4.54,"724,078 ratings","16,242 reviews","One Ring to rule them all, One Ring to find them, One Ring to bring them all and in the darkness bind them

In ancient times the Rings of Power were crafted by the Elven-smiths, and Sauron, the Dark Lord, forged the One Ring, filling it with his own power so that he could rule all others. But the One Ring was taken from him, and though he sought it throughout Middle-earth, it remained lost to him. After many ages it fell by chance into the hands of the hobbit Bilbo Baggins.

From Sauron's fastness in the Dark Tower of Mordor, his power spread far and wide. Sauron gathered all the Great Rings to him, but always he searched for the One Ring that would complete his dominion.

When Bilbo reached his eleventy-first birthday he disappeared, bequeathing to his young cousin Frodo the Ruling Ring and a perilous quest: to journey across Middle-earth, deep into the shadow of the Dark Lord, and destroy the Ring by casting it into the Cracks of Doom.

tells of the great quest undertaken by Frodo and the Fellowship of the Ring: Gandalf the Wizard; the hobbits Merry, Pippin, and Sam; Gimli the Dwarf; Legolas the Elf; Boromir of Gondor; and a tall, mysterious stranger called Strider.",https://www.goodreads.com/book/show/33.The_Lord_of_the_Rings
Holes,"Louis Sachar, Louis Sachar","Young Adult, Fiction, Middle Grade, Childrens, Classics, School, Realistic Fiction, Mystery, Adventure, Contemporary",4.01,"1,349,463 ratings","29,953 reviews","Stanley Yelnats is under a curse. A curse that began with his no-good-dirty-rotten-pig-stealing-great-great-grandfather and has since followed generations of Yelnats. Now Stanley has been unjustly sent to a boys’ detention center, Camp Green Lake, where the boys build character by spending all day, every day digging holes exactly five feet wide and five feet deep. There is no lake at Camp Green Lake. But there are an awful lot of holes.

It doesn’t take long for Stanley to realize there’s more than character improvement going on at Camp Green Lake. The boys are digging holes because the warden is looking for something. But what could be buried under a dried-up lake? Stanley tries to dig up the truth in this inventive and darkly humorous tale of crime and punishment—and redemption.",https://www.goodreads.com/book/show/38709.Holes
