Title,Author,Genres,Avg_Rating,Num_Ratings,Num_Reviews,Description,Book_URL
Changing the Game,"Jaci Burton, Jaci Burton","Romance, Sports, Sports Romance, Contemporary Romance, Contemporary, Erotica, Erotic Romance, Adult, Baseball, Fiction",4.10,"22,366 ratings","1,147 reviews","Sports agent Liz Darnell will do anything to win back her number-one client, baseball pro Gavin Riley. And Gavin's more than ready- especially when Liz is offering herself as part of the bargain. But when love unexpectedly enters the playing field, neither Liz nor Gavin are ready for the biggest game-changer of all.",https://www.goodreads.com/book/show/8192391-changing-the-game
Stealing Parker,"Miranda Kenneally, Miranda Kenneally","Young Adult, Romance, Contemporary, Sports, High School, Realistic Fiction, Chick Lit, Young Adult Romance, Sports Romance, Young Adult Contemporary",3.86,"20,544 ratings","1,370 reviews","Red-hot author Miranda Kenneally hits one out of the park in this return to Catching Jordan's Hundred Oaks High.

Parker Shelton pretty much has the perfect life. She’s on her way to becoming valedictorian at Hundred Oaks High, she’s made the all-star softball team, and she has plenty of friends. Then her mother’s scandal rocks their small town and suddenly no one will talk to her.

Now Parker wants a new life.

So she quits softball. Drops twenty pounds. And she figures why kiss one guy when she can kiss three? Or four. Why limit herself to high school boys when the majorly cute new baseball coach seems especially flirty?

But how far is too far before she loses herself completely?",https://www.goodreads.com/book/show/12551077-stealing-parker
Tangerine,"Edward Bloor, Danny De Vito, Edward Bloor","Young Adult, Fiction, Realistic Fiction, Sports, School, Middle Grade, Read For School, Mystery, Contemporary, Teen",3.58,"33,215 ratings","3,201 reviews","Paul Fisher sees the world from behind glasses so thick he looks like a bug-eyed alien. But he’s not so blind that he can’t see there are some very unusual things about his family’s new home in Tangerine County, Florida. Where else does a sinkhole swallow the local school, fire burn underground for years, and lightning strike at the same time every day?

The chaos is compounded by constant harassment from his football-star brother, and adjusting to life in Tangerine isn’t easy for Paul—until he joins the soccer team at his middle school. With the help of his new teammates, Paul begins to discover what lies beneath the surface of his strange new hometown. And he also gains the courage to face up to some secrets his family has been keeping from him for far too long. In Tangerine, it seems, is possible.",https://www.goodreads.com/book/show/89755.Tangerine
Freedom,"Jonathan Franzen, Jonathan Franzen","Fiction, Book Club, Contemporary, Literary Fiction, Novels, Literature, American, Audiobook, Adult Fiction, Family",3.79,"174,425 ratings","15,308 reviews","Patty and Walter Berglund were the new pioneers of old St. Paul—the gentrifiers, the hands-on parents, the avant-garde of the Whole Foods generation. Patty was the ideal sort of neighbor, who could tell you where to recycle your batteries and how to get the local cops to actually do their job. She was an enviably perfect mother and the wife of Walter's dreams. Together with Walter—environmental lawyer, commuter cyclist, total family man—she was doing her small part to build a better world.

But now, in the new millennium, the Berglunds have become a mystery. Why has their teenage son moved in with the aggressively Republican family next door? Why has Walter taken a job working with Big Coal? What exactly is Richard Katz—outré rocker and Walter's college best friend and rival—still doing in the picture? Most of all, what has happened to Patty? Why has the bright star of Barrier Street become ""a very different kind of neighbor,"" an implacable Fury coming unhinged before the street's attentive eyes?

In his first novel since , Jonathan Franzen has given us an epic of contemporary love and marriage. comically and tragically captures the temptations and burdens of liberty: the thrills of teenage lust, the shaken compromises of middle age, the wages of suburban sprawl, the heavy weight of empire. In charting the mistakes and joys of 's characters as they struggle to learn how to live in an ever more confusing world, Franzen has produced an indelible and deeply moving portrait of our time.
(jacket)",https://www.goodreads.com/book/show/7905092-freedom
Match Play at Penny Whistle,"Andrew Shanley, Andrew Shanley",N/A,4.17,6 ratings,1 review,"As Jack Mahony bent over to stretch out his back while waiting to tee off, he had no idea what the appearance of those white golf shoes under his nose was about to set in motion. If he had, he would have waived the man through and waited for another player.An unattached college professor, Jack appears to have it made—at least that’s what he’s convinced himself. No complications. No messy emotions. Just a simple, clear focus on teaching and tee times.But when, on opening day at Adirondack Links, retired businessman Pete Tabor says, “Ready to go? Let’s get this season started,” Jack finds himself swept up in something he’s hardly prepared for, but secretly always hoped he’d find.Match Play at Pennywhistle is part story of mentor and student, part journey of the heart, and all about the struggle we all face to overcome our disappointments in pursuit of our dreams.Shanley’s story is, by turns, funny, perceptive, and sad, but ultimately touched with the gift of true magic.",https://www.goodreads.com/book/show/9939541-match-play-at-penny-whistle
The Life You Imagine: Life Lessons for Achieving Your Dreams,"Derek Jeter, Derek Jeter","Sports, Baseball, Nonfiction, Biography, Memoir, Biography Memoir",4.13,931 ratings,129 reviews,"Ever wonder what it would take to turn all of your dreams into reality? In The Life You Imagine , All-Star New York Yankees shortstop Derek Jeter shows how you can use the same game plan that helped an eight-year-old boy who fantasized about playing baseball for the Bronx Bombers grow up and become MVP of the 2000 World Series. With the help and support of both of his parents, Derek developed a practical program that would assist him in achieving all of his personal and professional aspirations-and now he shares his secrets to success so that you can get closer to living your dream, too.

In this inspiring, information-packed book, Derek provides you with the ten lessons that have guided him throughout his life on and off the field, from his dream of being a gifted, hardworking athlete to his goal of becoming an active community leader. Using personal stories from his own life as a student athlete in Kalamazoo, Michigan, and as a Yankee team player, Derek writes about the simple steps that put him on course for success,

* Setting your goals high and finding the right role models
* Being serious but still having fun
* Challenging yourself daily and not being afraid to fail
* Surrounding yourself with a strong supporting cast

Filled with rare family photos and pictures of Derek playing for the Yankees, The Life You Imagine is an intimate look into the life of a superstar athlete -- including the remarkable relationship he has with his family, what it's like to play with the Yankees, and how he's used his baseball celebrity to found the Turn 2 Foundation, a drug and alcohol prevention program for kids.",https://www.goodreads.com/book/show/484094.The_Life_You_Imagine
Odd Man Out: A Year on the Mound with a Minor League Misfit,"Matt McCarthy, Matt McCarthy","Baseball, Sports, Nonfiction, Memoir, Biography, Autobiography, Biography Memoir",3.87,"1,680 ratings",162 reviews,"Traces the author's tumultuous year with the Anaheim Angel's minor-league affiliate team, describing his unlikely draft in spite of his scientific studies at Yale, the racial tensions that divided his teammates, and his struggles with grueling travel schedules and steroid temptations.",https://www.goodreads.com/book/show/5599491-odd-man-out
Hanging On To My Dreams: Bouncing Back From All Rejections,"Arnold Henry, Arnold Henry",Nonfiction,4.24,25 ratings,6 reviews,"""Hanging on to My Dreams"" is an inspiring autobiography that follows the first 23 years of Arnold Henry, a West Indian basketball player who overcomes many hurdles and disappointments on the road to fulfilling his American hoop dreams. The story starts with a portrayal of Arnold's Caribbean childhood in a difficult household where sports provided a dream and a means of escape. After becoming the first basketball player from Saint Lucia to be awarded a full basketball scholarship as a freshman as the highest level of the National Collegiate Athletic Association in the United States, Arnold Henry's victory lap took a dark turn as he saw more school leagues that he expected after being accused of a crime. This stirring narrative also deals with Arnold's struggle to integrate into the American culture and sports systems. Arnold Henry's will to succeed and his strength to hang on to his dreams illustrates how we can all attain our goals-no matter what society throws at us.",https://www.goodreads.com/book/show/12275635-hanging-on-to-my-dreams
"Eleven Seconds: A Story of Tragedy, Courage & Triumph","Travis Roy, E.M. Swift, Travis Roy","Sports, Hockey, Nonfiction, Biography, Memoir, Biography Memoir, Autobiography",4.19,"1,036 ratings",108 reviews,"In this heartfelt testament to the power of love and the strength of the human spirit, Travis Roy, who suffered a devastating injury eleven seconds into his first college hockey game, reveals how he has managed to cope after the accident and, with the help of family and friends, overcome tremendous barriers to begin a new life.",https://www.goodreads.com/book/show/269890.Eleven_Seconds
I Hate Hockey,"François Barcelo, Peter McCambridge, François Barcelo",N/A,3.24,63 ratings,13 reviews,"""I hate hockey!"" is the first and last sentence in this novel that offers a great take on our love-hate relationship with hockey. Narrator Antoine Vachon blames the game for killing his marriage with his beautiful ex-wife (well, that and the power outage that brought her home unexpectedly to find him in bed with her intern). But hockey is a pretext for unlikely adventure in this sardonic roman noir that at times flirts with the outrageous.Antoine Vachon is a total loser living in a pitiful bachelor apartment after he has lost his wife and his job as a car salesman. When his son’s hockey coach is found dead, he is browbeaten into coaching the team for one game. He makes it through the game (to great comic effect), but things take a turn for the worse when they stop at a motel after the game. Who killed the former coach and why? Was Antoine’s son involved? Or his ex-wife? The late coach was liked by all and was a pillar in the community. He was close to his player, perhaps too close… And why is Antoine unable to communicate with his son?",https://www.goodreads.com/book/show/12965000-i-hate-hockey
Kobe Bryant: In His Own Words,"Hunter Glenn, Hunter Glenn",N/A,4.71,7 ratings,0 reviews,"Kobe Bryant is an elite NBA basketball player who plays shooting guard for the Los Angeles Lakers. He has helped lead the Lakers to win five championships, which ranks Bryant among the basketball players with the most championship rings in NBA history, trailing only the Bill Russell-led Celtics players, Michael Jordan and Scottie Pippen of the Bulls, Kareem Abdul Jabber, and Robert Horry [a role player on various teams]. In addition, Bryant was part of the “redeem” team that captured the 2008 Olympic Gold Medal in Beijing. Individually, Kobe Bryant has won a league MVP award and two NBA Finals MVP awards along with two scoring titles, 13 All-Star selections, and 9 All-NBA First Team selections. Unlike many top scorers, Bryant is also well known for his tenacity on the defensive end of the floor, helping him land on the All-Defensive First Team on 9 occasions. Kobe In His Own Words is a collection of quotes and sayings from Kobe Bryant on a number of topics ranging from leadership and motivation to tips on winning and being successful in the NBA and life.",https://www.goodreads.com/book/show/13325748-kobe-bryant
When the Lights Went Out: How One Brawl Ended Hockey's Cold War and Changed the Game,"Gare B. Joyce, Gare B. Joyce","Hockey, Sports, Nonfiction, History, Canada",3.81,72 ratings,8 reviews,"When the Lights Went Out tells the story of a moment in the 1987 World Junior Championship that forever changed the lives of the players involved, and ignited a debate that has yet to subside about the way the game is meant to be played.

When Team Canada skated onto the ice that night in Piestany, Czechoslovakia, they thought they were 60 minutes away from a gold medal. Future superstars like Brendan Shanahan and Theo Fleury, pitted against Russians like Alexei Fedorov and Alex Mogilny, dreamed of returning to Canada in glory. Instead, they were sent home empty-handed, bearers of a legacy that would follow them throughout their careers.

No one who saw it will ever forget it. The mere mention of Piestany evokes the image of twenty fights breaking out all over the ice as players rushed to their mates’ defence, of haymakers, stick-swinging, and even kicking, of a referee skating off the ice in shame.

ESPN hockey writer Gare Joyce tells the story of the game that marked the last time Canadian and Soviet players squared off as enemies, rather than potential team mates in the NHL. It tells the stories of the combatants on the ice. Of the coaches behind the bench. Of officials, international hockey executives, members of the media and even politicians who were caught up in the intrigue.


From the Hardcover edition.",https://www.goodreads.com/book/show/2110291.When_the_Lights_Went_Out
Kicker,"Michele Martin Bossley, Michele Martin Bossley","Sports, Soccer, Young Adult",4.22,78 ratings,21 reviews,"Izzy and Julia have been on the same team for years. Izzy is frustrated that Julia spends too much time cherry-picking and getting all the credit when they score. But when someone starts threatening the team and their home field is sabotaged, the friends must work together to find the answers. Why would someone threaten their star player? And what is the connection to a century-old train robbery and the rumor of buried treasure? Trying to solve the mystery and keep the team in the playoff race, Izzy and Julia find themselves in deeper than they thought, and in more danger than they imagined.",https://www.goodreads.com/book/show/1448249.Kicker
"The Passion of Tiger Woods: An Anthropologist Reports on Golf, Race, and Celebrity Scandal","Orin Starn, Orin Starn","Sports, Anthropology",3.28,57 ratings,7 reviews,"Perhaps the best golfer ever, Tiger Woods rocketed to the top of a once whites-only sport. Endorsements made him a global brand and the world’s richest athlete. The child of a multiracial marriage, Woods and his blond, blue-eyed wife, Elin Nordegren, seemed to represent a new postracial America. Then, in late 2009, Woods became embroiled in a sex scandal that made headlines worldwide. In this concise yet far-reaching analysis, Orin Starn brings an anthropologist’s perspective to bear on Tigergate. He explores our modern media obsession with celebrity scandals and their tawdry ritualized drama, yet he offers much more than the usual banal moralizing about the rich and famous. Starn explains how Tiger’s travails and the culture of golf reflect broader American anxieties—about race and sex, scapegoating and betrayal, and the role of the sports hero. The Passion of Tiger Woods is required reading for all those interested in the high-stakes world of professional golf, the politics of sports and celebrity, and the myths and realities surrounding the flawed yet riveting figure who remains among the most famous athletes of our time.",https://www.goodreads.com/book/show/12752410-the-passion-of-tiger-woods
Inside Heat,"Roz Lee, Roz Lee","Sports, Romance, Baseball, Contemporary, Sports Romance, Menage, Contemporary Romance, Erotica, Amazon, Erotic Romance",3.84,555 ratings,66 reviews,"It's about more than getting to third base - It's about hitting a home run.

Jeff ""The Terminator"" Holder is the closer for the Texas Mustangs' baseball team, and revered throughout the Major League for throwing inside heat. His twin brother, Jason, the Mustang's catcher, leads the League in hits. They share a love of the game, as well as their identical DNA - but that's not all they share.

Pediatric Nurse Megan Long doesn't know baseball, but she does know a sexy guy when she sees one - or two. When she seeks out an autograph for one of her patients, she falls under the spell of two of the sexiest players in baseball. Unable to resist their charms, Megan finds herself in bed with both men, but falling in love with only one.

Locked in an epic battle against the steroid pumping Martin McCree, Jeff's obsession with striking out McCree strains his relationship with his brother, and leads to an injury that threatens his career and dents his ego. Megan does her best to get through to him, but if Jeff can't see past his failings to find the love she's offering, he's going to strike out in the
biggest game of his life.",https://www.goodreads.com/book/show/13432246-inside-heat
Sophomore Campaign,"Frank Nappi, Frank Nappi","Sports, Baseball, Fiction, Historical Fiction, Autistic Spectrum Disorder, Young Adult, Social Issues",4.22,67 ratings,29 reviews,"It’s 1949 and eighteen-year-old pitching phenom Mickey Tussler is back with the rejuvenated minor league Brewers in the sequel to The Legend of Mickey Tussler (the basis for the television movie A Mile in His Shoes). Despite Mickey’s proclamation that he will never play baseball again after last season’s violent conclusion, his manager—and now surrogate
father—Arthur Murphy cajoles the emotionally fragile, socially awkward boy with autism into giving it another shot. Mickey reluctantly returns to the field and must once again cope with the violence and hatred around him. When a young African American player joins the team, the entire team is subjected to racial threats and episodes of violence, one of which Mickey witnesses firsthand. Struggling to understand such ugliness and hatred, and fearful of reprisal should he tell anyone about what he has seen, the boy’s performance on the field suffers. Mickey now must deal with a side of human nature he scarcely comprehends.",https://www.goodreads.com/book/show/12693348-sophomore-campaign
The Cup Final Mouse Who Did It,"David Jacks, Daniel S. Morrow, David Jacks",N/A,5.00,23 ratings,0 reviews,"A charming tale about a footballing mouse called 'Tiny Adams'. His manager 'Mr Mousinho' won't play him until one special day, Cup Final day. An injury to star player 'Rataldo' means Tiny will start his first game ever. But will Tiny succeed or fail?",https://www.goodreads.com/book/show/13576453-the-cup-final-mouse-who-did-it
Extra Innings: He was the greatest hitter of all time. Cryonics brought him back to life in 2092. Would he use this second chance to win his first World Series or to become a better man?,"Bruce E. Spitzer, Alan Rinzler, Bruce E. Spitzer","Baseball, Fiction",3.81,72 ratings,13 reviews,"In the year 2092, Ted Williams, the greatest baseball hitter of all time, is brought back to life through the science of cryonics. Once again playing for the Red Sox, Williams finds himself trapped in a world he hardly the corruption of the game he loves with über-juiced batters and robot pitchers; difficult love affairs clashing with his old desires; and a military conflict of the future in which he must harness the fighter pilot skills he used in his first life. Dr. Elizabeth Miles is the cryonicist who brings him back to life, initiating a dramatic sequence of medical achievements. She and her young son Johnnie are a constant reminder of what Williams lacked in his first trip around the bases, never devoting much time to love and family. But old habits die hard. With enemies and allies both on the field and off, Williams must make sense of it all and play on against a machine that he detests, pressure to take the “giddyup” he abhors, unrelenting media mania, and a dystopian world he can’t ignore. The narrative resonates with the consequences of the major issues we face in our world today—the steroids debate in sports, global warming, corporate greed, technology run rampant, and the moral ambiguity of war. Extra Innings is alternately poignant and humorous, heartbreaking and joyous. Thought-provoking throughout, it’s a rollicking ride that looks at second chances and redemption, the ability to triumph over adversity, and the search for meaning in this life and the next. Flawed in his first life, Williams must decide in the second what’s more important, the chance to win his first World Series, or the chance to be a better man? The Greatest Comeback of All Time is More Than Just a Game.",https://www.goodreads.com/book/show/13829513-extra-innings
"Baseball State by State: Major and Negro League Players, Ballparks, Museums and Historical Sites","Chris Jensen, Chris Jensen",Baseball,4.80,5 ratings,0 reviews,"Offering a fresh approach to the familiar concept of all-time baseball teams, this exhaustive work ranks more than 2,500 players by state of birth and includes both major league and Negro League athletes. Each chapter covers one state and opens with the all-time team, naming a top selection for each position followed by honorable mentions. Also included are all-time stat leaders in nine categories--games, hits, average, RBI, home runs, stolen bases, pitching wins, strikeouts and saves--a brief overview of the state's baseball history, notable player achievements, historic baseball places to see, potential future stars, a comprehensive list of player nicknames, and the state's all-time best player.",https://www.goodreads.com/book/show/13785071-baseball-state-by-state
The Steps Along The Way,"Eric Simpson, Eric Simpson",N/A,1.00,1 rating,0 reviews,"A motivational sports book written about sports figures from around the world including atheletes, sportscasters, coaches, agents, owners, team doctors, and locker room staff, about the challenges a youth athlete will encounter in the pursuit of professional sports. The book covers the sacrifices, dedication, and heartbreaks that come in the challenge of becoming a PRO, additionally talking about the importance of education, not just as a back-up plan, but as a valid life plan.",https://www.goodreads.com/book/show/16186603-the-steps-along-the-way
The Spiritual Golfer,"Robert Lumpkin, Robert Lumpkin",N/A,3.33,3 ratings,1 review,"Abiding deep within every golfer's spirit is a unique swing. Whether a beginner or advanced player, all golfers can dramatically improve their shot-making skills by taking an exciting and revealing journey inside ""The Spiritual Golfer."" This intriguing page turner unravels the mystery and confusion surrounding playing great golf! From the boom of blasting the ball off the first tee, to the comforting sound of the ball dropping into the cup on the last hole, this book reads more like a novel than a cut-and-dried instruction book. It is filled with real life stories, humor and pictures, all wrapped up into an adventure you'll truly enjoy!",https://www.goodreads.com/book/show/16193759-the-spiritual-golfer
Earl The Pearl: My Story,"Earl Monroe, Quincy Troupe, Earl Monroe","Sports, Basketball, Biography",3.56,98 ratings,16 reviews,"Earl “The Pearl” Monroe is a basketball legend whose impact on the game transcends statistics, a player known as much for his unorthodox, “playground” style of play as his championship pedigree. Observers said that watching him play was like listening to jazz, his moves resembling freefloating improvisations. “I don’t know what I’m going to do with the ball,” Monroe once admitted, “and if I don’t know, I’m quite sure the guy guarding me doesn’t know either.”

Traded to the New York Knicks before the 1971–72 season, Monroe became a key member of the beloved, star-studded 1972–73 Knicks team that captured the NBA title. And now, on the 40th anniversary of that championship season—the franchise’s last—Monroe is finally ready to tell his remarkable story.

Written with bestselling author Quincy Troupe () will retrace Monroe’s life from his upbringing in a tough South Philadelphia neighborhood through his record-setting days at Winston-Salem State, to his NBA Rookie of the Year season in 1967, his tremendous years with the Baltimore Bullets and ultimately his redemptive, championship glory with the New York Knicks. The book will culminate with a revealing epilogue in which Monroe reflects on the events of the past 40 years, offers his insights into the NBA today, and his thoughts on the future of the game he loves.",https://www.goodreads.com/book/show/15793744-earl-the-pearl
L'Europa lunga un piede,"Massimo Foglio, Massimo Foglio","Sports, Football",3.73,11 ratings,4 reviews,"""L'Europa lunga un piede"" è il resoconto del lungo percorso seguito dal football americano per affermarsi nel nostro continente e dei mille ostacoli che ha dovuto man mano affrontare e superare per potersi finalmente trasformare in una disciplina sportiva con la propria organizzazione ed una buona diffusione in tutti i paesi europei. Tutti conoscono, almeno a grandi linee, l'epopea del football europeo a partire dalla seconda metà degli anni '70 del secolo scorso, ma la storia recente, bene o male documentata in varie forme e facilmente reperibile, è solo l'ultimo atto di una lunga sequenza di episodi in cui la palla lunga un piede ha fatto la sua apparizione in Europa, fin dalla prima partita documentata alla fine dell'Ottocento. Campionati, fatti, racconti, personaggi e aneddoti, ricostruiranno gli 80 anni che hanno preceduto le Pantere Rosa di Piacenza, il First Austrian American Football Club ed i Frankfurt Leuwen.",https://www.goodreads.com/book/show/17317710-l-europa-lunga-un-piede
Awaiting the Green Flash,"K. Kelly O'Connor, K. Kelly O'Connor",N/A,4.16,19 ratings,1 review,"Rine Tyler is loving life and what’s not to love? Her life is filled with beaches, bars, and backgammon - until she meets him. Living in the Virgin Islands, surrounded by gorgeous beaches, a steady stream of male companionship, an entourage of eclectic friends, and blessed with looks and a talent for backgammon when she needs money, life is great for Rine. Then he enters her life. Set in the 1980s amid the excesses of the decade and spanning several exotic locales, Rine tries to fend off demons from her past while being pursued by a mysterious British expatriate, the sexiest guy on the planet, and a Swedish hockey star at the pinnacle of his NHL career. Through desire and despair, Rine awaits the Green Flash.

Part Jimmy Buffett meets the Great Gatsby, part Bridget Jones meets Less than Zero, Awaiting the Green Flash is a Caribbean vacation in a book!",https://www.goodreads.com/book/show/16155507-awaiting-the-green-flash
SportsFan Chronicles,"Kurt Weichert, Kurt Weichert",N/A,0.00,0 ratings,0 reviews,"Kurt and Brian are the Windy City’s coolest salesmen and best friends with a shared dream: NFL ownership. When they’re not making huge deals, they find themselves disrupting NBA playoff games, flipping their company cars, throwing wild toga parties, and investing in defunct gold mines with their group of rowdy friends.

The two have everything they want in life: great jobs, great friends, and, for Kurt, an accomplished, beautiful businesswoman who views him with love and humor. The only thing that would make life better would be quitting their jobs and realizing their dream of buying a team—maybe even their beloved Chicago Bears.

Everything changes when good fortune smiles on Kurt and Brian. Following an offhand suggestion from Kurt’s girlfriend, they play their lucky numbers and win the biggest lottery in history…half of it, anyway. The windfall allows them to quit their jobs. It also puts them one step closer to realizing their once-impossible dream of becoming owners in the greatest league in the world.

But they can only buy a professional football team if they can persuade the other lottery-ticket holder to combine his fortune with theirs. The catch? He happens to be their hated ex-boss.",https://www.goodreads.com/book/show/18586542-sportsfan-chronicles
Some like It Sinful,"Robbie Terman, Robbie Terman","Romance, Contemporary, Sports, Contemporary Romance, Sports Romance, Amazon, Hockey, Google, Food, Chick Lit",3.97,558 ratings,92 reviews,"Their attraction is sinfully delicious…

A struggling business and one act of vandalism may have brought them together, but bakery owner Chloe Nelson and professional hockey player Griffin Lange get along like chocolate and pickles. Chloe needs the famous (and famously unattached) Griffin to attract people to her pastries, and Griffin needs the curvaceous and fiery Chloe to keep him out of trouble. A fake relationship to keep the media interested seems like the perfect plan.

But when temptation throws them into bed together, a new plan arises. Why not make the fake real? Griffin’s winning every home game, and Chloe’s business has never been better. Both know it’s only physical—and only temporary. But can they drop their defenses for love, even if it means getting a little bit sinful?",https://www.goodreads.com/book/show/18720171-some-like-it-sinful
Diaries of a College Girl,"Ava Kensington, Ava Kensington",N/A,3.53,19 ratings,0 reviews,"Diaries of a College Girl is an explicit personal memoir that details, in uncensored form, the experiences of a young female college student attempting to navigate her way through life, love, and everything in between. It's sometimes raw, sometimes graphic, sometimes salacious, but always 100% honest.",https://www.goodreads.com/book/show/18947703-diaries-of-a-college-girl
Captain's Day,"Terry Ravenscroft, Terry Ravenscroft",Humor,3.39,61 ratings,6 reviews,"At Sunnymere Golf Club meticulous plans put in place by club captain Henry Fridlington and his good lady wife Millicent ought to have guaranteed that his Captain s Day would be the best day of his life. However Henry has recently enforced a strict no swearing on the golf course policy, a policy which has not gone down at all well with the membership and a policy which is largely instrumental, along with more than a little help from Henry himself, in ensuring that far from being the best day in his life his Captain s Day turns into the very worst day of his life.

If you enjoyed reading Captain's Day I would really appreciate it if you were to recommended it to any of your friends who you think might like it.

Terry Ravenscroft",https://www.goodreads.com/book/show/9876136-captain-s-day
Melting the Ice,"Amy Leigh Napier, Amy Leigh Napier","Contemporary Romance, Hockey Romance, Sports",4.05,103 ratings,19 reviews,"Multimillionaire, Ava Talbot, is on the verge of 40 and very happily single. Having been badly burned by her son's father, she has adopted a strict ""catch and release"" policy when it comes to men. And as far as she's concerned, that policy is written in stone. Called home suddenly after an extended absence, she heads out to the local dive bar with her best friend to catch up. After a few too many drinks, she lets the handsome young Ken pick her up and spends a few hours letting the hot young stud distract her from her problems. Though the sex was great, she is appalled by the stupidity of her actions the next morning and vows never again. She thinks herself home free...until her son's friend, Cian Secord, arrives at her home the next day and turns out to be none other than Ken! It was a simple misunderstanding but now she's stuck with the hard-bodied, 27 year-old hottie laying low in her home for the time being. Ava finds herself undeniably attracted to the younger man but refuses to consider continuing an affair with a man that is twelve years her junior, a friend of her son’s and currently residing in her house…no way…but can she really resist Cian’s persistent efforts to get her back in his bed? Does she really want to? She would if she knew the rest of the story…

Cian Secord isn’t hiding from a stalker ex, but from the national media. They have hunted him relentlessly since his supermodel ex got the hot, young superstar hockey player arrested over her drug use. With no peace to be found for Cian or his family, he agrees to lay low at his friend’s home in West Virginia until the whole media frenzy blows over. His plans didn't include ending up in bed with his friend’s mother but now that he’s been there, he wants back in. What starts out as a fun challenge to get Ava back in his bed though, suddenly becomes more. He never counted on falling in love with Ava and finds himself in a dilemma. If she finds out the truth, she'll make him leave and he'll never convince her to give him a chance. But can his love melt the ice around her heart?",https://www.goodreads.com/book/show/20898882-melting-the-ice
After Wimbledon,"Jennifer Gilby Roberts, Jennifer Gilby Roberts","Romance, Chick Lit, Contemporary, Contemporary Romance, Sports, Sports Romance, Fiction, Adult, British Literature",3.63,387 ratings,77 reviews,"After 12 years on the pro. tennis tour and four years with her sort-of boyfriend, Lucy Bennett has had enough. She wants real life… and real love.

Her life, her decision. Right? Well, no one else seems to think so. With opinions on all sides, Lucy’s head is spinning. And she’s stumbling right into the arms of long-term crush and fellow player Sam. Shame her boyfriend – his arch-rival – would sooner smash a racquet over their heads than agree to a simple change of partners.

As the Wimbledon Championships play out, Lucy fights for her life on and off the courts. The question is: what will she be left with after Wimbledon?",https://www.goodreads.com/book/show/18809382-after-wimbledon
Taken,"Koko Brown, Koko Brown","Romance, Interracial Romance, Historical, Historical Romance, Erotica, Contemporary Romance, Adult, Dark, Erotic Romance, Contemporary",3.86,454 ratings,56 reviews,"The playboy…

Khalid Francois Duïs is a man who isn’t afraid to take what he wants. And what he wants is Olivia Bryant. His best friend’s sister, she was supposed to be off limits but Olivia quickly becomes a fever in his blood he simply can’t shake. He will do whatever it takes to have her with him and underneath him, even if it means kidnapping.

The independent woman…

Olivia Bryant vows to never marry, instead choosing to focus on her career. But a clandestine encounter with Khalid threatens her resolve. Though her mind says no, her body screams yes! Her only option is to reject the arrogant industrialist who believes a woman’s place is in his bed.

When Olivia rejects Khalid’s advances, he takes matters in his own hands and whisks her away to placate his obsession. From the tempestuous passion of their first encounter, across stormy seas, to a beautiful oasis in Africa, Olivia becomes his prisoner and a slave to Khalid’s all-consuming seduction.",https://www.goodreads.com/book/show/22521897-taken
Sounds of Silence,"Phillip Tomasso III, Phillip Tomasso III",Middle Grade,4.26,23 ratings,7 reviews,"Twelve-year-old Marco Lippa is the star pitcher for his Little League baseball team and does his best to lead his team to victory against their cross-town rivals, reveling in the cheering and applause.

After one particular game, he becomes sick and is rushed to the hospital. Treated for meningococcal disease, Marco wakes up to discover that he is deaf—and all of his dreams seem to crumble.

Now Marco must come to terms with living in a silent world—and the grief, anger, and loss that seem to go with it. He is enrolled at the state boarding school for the deaf, leaving behind his comfortable home and his family and friends while he re-learns how to communicate and function without his hearing.

As if that wasn't hard enough, he quickly discovers that being deaf does not exempt him from the “normal” anxieties he faced at home—bullies, girls, and fitting in. Will he ever find his way back to his dreams?",https://www.goodreads.com/book/show/18746598-sounds-of-silence
Whatever Life Throws at You,"Julie Cross, Julie Cross","Romance, Young Adult, Contemporary, Sports, New Adult, Sports Romance, High School, Young Adult Romance, Contemporary Romance, Baseball",4.12,"8,890 ratings",892 reviews,"Life loves a good curveball…

Seventeen-year-old Annie Lucas's life is completely upended the moment her dad returns to the major leagues as the new pitching coach for the Kansas City Royals. Now she's living in Missouri (too cold), attending an all-girls school (no boys), and navigating the strange world of professional sports. But Annie has dreams of her own—most of which involve placing first at every track meet…and one starring the Royals' super-hot rookie pitcher.

But nineteen-year-old Jason Brody is completely, utterly, and totally off-limits. Besides, her dad would kill them both several times over. Not to mention Brody has something of a past, and his fan club is filled with C-cupped models, not smart-mouthed high school “brats” who can run the pants off every player on the team. Annie has enough on her plate without taking their friendship to the next level. The thing she should be doing is falling in love.

But baseball isn't just a game. It's life. And sometimes, it can break your heart…",https://www.goodreads.com/book/show/20757528-whatever-life-throws-at-you
